;file;cue;rt;run;group;ID
4799;Resta_16_MID_Teil2_2020-06-15_10-05-32;2;228;99;0;Resta_16
4801;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;263;1;0;Resta_17
48031;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;246;1;0;Resta_17
48071;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;328;3;0;Resta_17
48081;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;315;3;0;Resta_17
48091;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;444;3;0;Resta_17
48101;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;272;4;0;Resta_17
4811;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;271;4;0;Resta_17
48121;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;394;4;0;Resta_17
48131;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;268;5;0;Resta_17
48151;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;317;5;0;Resta_17
48161;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;284;6;0;Resta_17
4817;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;247;6;0;Resta_17
4818;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;232;6;0;Resta_17
48201;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;236;7;0;Resta_17
4823;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;250;8;0;Resta_17
4824;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;280;8;0;Resta_17
48251;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;413;9;0;Resta_17
48261;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;332;9;0;Resta_17
48271;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;253;9;0;Resta_17
48281;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;289;10;0;Resta_17
48291;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;240;10;0;Resta_17
4830;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;275;10;0;Resta_17
4831;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;263;11;0;Resta_17
48361;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;251;12;0;Resta_17
48371;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;310;13;0;Resta_17
48381;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;243;13;0;Resta_17
48391;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;240;13;0;Resta_17
4840;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;245;14;0;Resta_17
48411;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;243;14;0;Resta_17
48421;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;281;14;0;Resta_17
4843;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;240;15;0;Resta_17
48481;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;291;16;0;Resta_17
4850;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;308;17;0;Resta_17
48511;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;338;17;0;Resta_17
48521;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;234;18;0;Resta_17
48531;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;316;18;0;Resta_17
48541;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;342;18;0;Resta_17
48551;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;258;19;0;Resta_17
48561;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;273;19;0;Resta_17
48581;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;248;20;0;Resta_17
4859;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;279;20;0;Resta_17
48601;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;241;20;0;Resta_17
4861;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;248;21;0;Resta_17
4862;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;229;21;0;Resta_17
4863;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;240;21;0;Resta_17
48681;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;260;23;0;Resta_17
48691;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;244;23;0;Resta_17
48701;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;237;24;0;Resta_17
48711;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;365;24;0;Resta_17
48731;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;290;25;0;Resta_17
48741;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;250;25;0;Resta_17
48751;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;256;25;0;Resta_17
48761;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;227;26;0;Resta_17
4877;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;281;26;0;Resta_17
48781;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;225;26;0;Resta_17
48801;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;225;27;0;Resta_17
4881;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;229;27;0;Resta_17
4883;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;254;28;0;Resta_17
48841;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;226;28;0;Resta_17
48851;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;41;29;0;Resta_17
48871;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;250;29;0;Resta_17
48881;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;230;30;0;Resta_17
4889;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;247;30;0;Resta_17
48911;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;256;31;0;Resta_17
48921;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;241;31;0;Resta_17
48941;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;252;32;0;Resta_17
48961;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;245;32;0;Resta_17
48971;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;231;33;0;Resta_17
48981;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;228;33;0;Resta_17
4899;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;258;33;0;Resta_17
4900;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;224;34;0;Resta_17
49011;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;255;35;0;Resta_17
49021;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;269;34;0;Resta_17
49041;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;225;35;0;Resta_17
4905;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;221;36;0;Resta_17
49061;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;235;35;0;Resta_17
49071;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;217;36;0;Resta_17
49081;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;240;36;0;Resta_17
49091;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;234;37;0;Resta_17
4912;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;229;38;0;Resta_17
49131;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;227;38;0;Resta_17
4914;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;245;39;0;Resta_17
49151;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;289;38;0;Resta_17
49161;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;256;39;0;Resta_17
49181;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;202;40;0;Resta_17
49191;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;99;41;0;Resta_17
49201;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;242;40;0;Resta_17
49211;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;226;40;0;Resta_17
49241;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;231;41;0;Resta_17
49251;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;225;42;0;Resta_17
4926;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;198;43;0;Resta_17
49271;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;153;42;0;Resta_17
4928;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;250;43;0;Resta_17
49291;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;237;43;0;Resta_17
49321;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;231;44;0;Resta_17
49331;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;223;44;0;Resta_17
49351;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;229;46;0;Resta_17
49361;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;213;45;0;Resta_17
49371;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;209;46;0;Resta_17
49381;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;243;46;0;Resta_17
49391;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;226;47;0;Resta_17
49401;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;240;47;0;Resta_17
4941;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;226;48;0;Resta_17
49441;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;199;49;0;Resta_17
49451;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;224;48;0;Resta_17
49471;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;261;50;0;Resta_17
4948;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;269;49;0;Resta_17
49491;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;217;51;0;Resta_17
4950;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;213;50;0;Resta_17
49531;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;228;51;0;Resta_17
49541;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;240;52;0;Resta_17
49561;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;209;53;0;Resta_17
49571;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;247;52;0;Resta_17
4958;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;222;53;0;Resta_17
4959;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;230;54;0;Resta_17
49621;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;234;55;0;Resta_17
49631;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;254;54;0;Resta_17
49651;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;232;55;0;Resta_17
49661;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;258;56;0;Resta_17
4967;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;95;57;0;Resta_17
4968;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;249;56;0;Resta_17
4970;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;201;57;0;Resta_17
49721;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;234;58;0;Resta_17
49731;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;247;58;0;Resta_17
49751;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;238;59;0;Resta_17
4976;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;217;59;0;Resta_17
49771;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;221;60;0;Resta_17
49791;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;218;61;0;Resta_17
49811;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;242;60;0;Resta_17
49821;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;241;62;0;Resta_17
49841;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;354;61;0;Resta_17
49851;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;225;62;0;Resta_17
49861;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;224;63;0;Resta_17
49881;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;240;64;0;Resta_17
49891;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;232;63;0;Resta_17
4992;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;255;64;0;Resta_17
49931;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;242;65;0;Resta_17
49941;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;223;65;0;Resta_17
4995;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;244;66;0;Resta_17
49971;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;229;66;0;Resta_17
49981;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;240;67;0;Resta_17
50001;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;225;68;0;Resta_17
50021;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;239;69;0;Resta_17
50031;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;249;67;0;Resta_17
5004;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;238;68;0;Resta_17
50051;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;217;70;0;Resta_17
50081;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;213;71;0;Resta_17
5009;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;213;69;0;Resta_17
50111;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;239;70;0;Resta_17
5012;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;132;72;0;Resta_17
50131;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;222;73;0;Resta_17
50151;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;258;71;0;Resta_17
50161;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;225;72;0;Resta_17
50181;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;237;74;0;Resta_17
5020;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;226;73;0;Resta_17
5021;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;250;75;0;Resta_17
50221;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;91;76;0;Resta_17
50231;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;274;74;0;Resta_17
50261;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;258;77;0;Resta_17
50271;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;250;75;0;Resta_17
50291;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;266;78;0;Resta_17
5030;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;276;76;0;Resta_17
50311;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;255;77;0;Resta_17
50321;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;267;79;0;Resta_17
50331;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;267;77;0;Resta_17
50341;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;269;78;0;Resta_17
50351;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;327;78;0;Resta_17
50361;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;261;80;0;Resta_17
5037;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;259;81;0;Resta_17
50381;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;271;79;0;Resta_17
50391;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;264;79;0;Resta_17
5040;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;234;80;0;Resta_17
50411;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;267;80;0;Resta_17
50421;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;252;82;0;Resta_17
50441;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;235;83;0;Resta_17
50451;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;223;81;0;Resta_17
50471;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;244;84;0;Resta_17
5049;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;233;85;0;Resta_17
50501;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;227;83;0;Resta_17
5051;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;243;83;0;Resta_17
50521;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;298;84;0;Resta_17
50531;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;264;86;0;Resta_17
50551;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;247;85;0;Resta_17
50571;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;299;87;0;Resta_17
50581;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;269;86;0;Resta_17
5059;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;249;88;0;Resta_17
5060;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;290;86;0;Resta_17
5061;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;259;89;0;Resta_17
50631;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;251;87;0;Resta_17
50651;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;294;90;0;Resta_17
50671;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;270;91;0;Resta_17
50681;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;281;89;0;Resta_17
50691;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;310;89;0;Resta_17
5070;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;239;92;0;Resta_17
5071;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;258;90;0;Resta_17
50741;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;366;91;0;Resta_17
50761;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;262;92;0;Resta_17
50771;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;293;92;0;Resta_17
50781;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;281;94;0;Resta_17
5079;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;241;95;0;Resta_17
50801;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;249;93;0;Resta_17
50811;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;344;93;0;Resta_17
5082;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;279;94;0;Resta_17
50831;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;295;94;0;Resta_17
50841;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;260;96;0;Resta_17
5085;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;232;95;0;Resta_17
5086;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;240;95;0;Resta_17
50891;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;239;96;0;Resta_17
50901;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;218;98;0;Resta_17
50911;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;273;97;0;Resta_17
50931;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;270;99;0;Resta_17
50941;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;264;100;0;Resta_17
50961;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;320;98;0;Resta_17
5098;Resta_17_MID_Teil2_2020-06-16_09-36-58;2;362;99;0;Resta_17
50991;Resta_17_MID_Teil2_2020-06-16_09-36-58;1;258;101;0;Resta_17
51001;Resta_17_MID_Teil2_2020-06-16_09-36-58;3;372;100;0;Resta_17
51011;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;277;1;0;Resta_18
5102;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;270;1;0;Resta_18
51061;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;318;2;0;Resta_18
5107;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;260;3;0;Resta_18
51081;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;250;3;0;Resta_18
51091;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;248;3;0;Resta_18
51101;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;243;4;0;Resta_18
5111;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;305;4;0;Resta_18
51121;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;256;4;0;Resta_18
5113;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;241;5;0;Resta_18
51141;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;239;5;0;Resta_18
51171;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;239;6;0;Resta_18
51181;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;259;6;0;Resta_18
51191;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;241;7;0;Resta_18
51201;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;248;7;0;Resta_18
51221;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;193;8;0;Resta_18
5124;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;221;8;0;Resta_18
5125;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;236;9;0;Resta_18
51261;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;260;9;0;Resta_18
51271;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;259;9;0;Resta_18
51281;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;238;10;0;Resta_18
5129;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;257;10;0;Resta_18
51321;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;250;11;0;Resta_18
51331;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;237;11;0;Resta_18
5134;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;233;12;0;Resta_18
51351;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;342;12;0;Resta_18
51361;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;236;12;0;Resta_18
51371;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;260;13;0;Resta_18
51381;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;236;13;0;Resta_18
5141;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;231;14;0;Resta_18
51421;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;215;14;0;Resta_18
51431;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;228;15;0;Resta_18
5144;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;323;15;0;Resta_18
5145;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;258;15;0;Resta_18
51461;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;256;16;0;Resta_18
51471;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;238;16;0;Resta_18
51511;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;268;17;0;Resta_18
51521;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;227;18;0;Resta_18
51531;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;223;18;0;Resta_18
51561;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;277;19;0;Resta_18
51571;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;221;19;0;Resta_18
51581;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;241;20;0;Resta_18
51591;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;249;20;0;Resta_18
51601;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;291;20;0;Resta_18
51621;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;186;21;0;Resta_18
5163;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;227;21;0;Resta_18
5164;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;215;22;0;Resta_18
5165;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;242;22;0;Resta_18
51661;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;237;22;0;Resta_18
51671;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;250;23;0;Resta_18
51691;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;259;23;0;Resta_18
51711;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;147;24;0;Resta_18
51731;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;227;25;0;Resta_18
5174;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;246;25;0;Resta_18
51751;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;265;25;0;Resta_18
51761;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;207;26;0;Resta_18
5177;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;227;26;0;Resta_18
51791;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;315;27;0;Resta_18
51801;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;325;27;0;Resta_18
51821;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;9;28;0;Resta_18
51831;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;232;28;0;Resta_18
5184;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;249;28;0;Resta_18
51851;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;136;29;0;Resta_18
51871;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;233;29;0;Resta_18
5188;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;228;30;0;Resta_18
51891;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;234;30;0;Resta_18
51901;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;271;30;0;Resta_18
51911;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;231;31;0;Resta_18
5192;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;240;31;0;Resta_18
51941;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;225;32;0;Resta_18
51951;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;225;32;0;Resta_18
51961;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;233;32;0;Resta_18
5198;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;237;33;0;Resta_18
52001;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;82;34;0;Resta_18
52011;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;244;34;0;Resta_18
52021;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;242;35;0;Resta_18
52031;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;247;34;0;Resta_18
52051;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;196;36;0;Resta_18
52081;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;270;37;0;Resta_18
52101;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;264;38;0;Resta_18
5211;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;244;37;0;Resta_18
5212;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;229;37;0;Resta_18
52131;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;235;38;0;Resta_18
5214;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;244;39;0;Resta_18
52161;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;293;40;0;Resta_18
52171;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;289;39;0;Resta_18
5218;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;235;39;0;Resta_18
5219;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;248;40;0;Resta_18
52201;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;267;40;0;Resta_18
52221;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;279;41;0;Resta_18
52231;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;327;41;0;Resta_18
52251;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;294;43;0;Resta_18
52261;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;254;42;0;Resta_18
52271;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;259;42;0;Resta_18
52281;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;275;44;0;Resta_18
5229;Resta_18_MID_Teil2_2020-06-19_10-23-47;1;290;43;0;Resta_18
52301;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;250;43;0;Resta_18
5231;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;253;45;0;Resta_18
52341;Resta_18_MID_Teil2_2020-06-19_10-23-47;2;259;45;0;Resta_18
52351;Resta_18_MID_Teil2_2020-06-19_10-23-47;3;242;46;0;Resta_18
